t_rel,estop,throttle,brake,steer,mode
3.197231044,0,0.0,0.0,-0.0,N
3.253704505,0,0.0,0.0,-0.0,N
3.299797736,0,0.0,0.0,-0.0,N
3.351079817,0,0.0,0.0,-0.0,N
3.399132704,0,0.0,0.0,-0.0,N
3.455885508,0,0.0,0.0,-0.0,N
3.502384744,0,0.0,0.0,-0.0,N
3.550098572,0,0.0,0.0,-0.0,N
3.602836123,0,0.0,0.0,-0.0,N
3.652830873,0,0.0,0.0,-0.0,N
3.703396052,0,0.0,0.0,-0.0,N
3.752204339,0,0.0,0.0,-0.0,N
3.807371939,0,0.0,0.0,-0.0,N
3.852906388,0,0.0,0.0,-0.0,N
3.905426103,0,0.0,0.0,-0.0,N
3.955334978,0,0.0,0.0,-0.0,N
4.006131161,0,0.0,0.0,-0.0,N
4.05992718,0,0.0,0.0,-0.0,N
4.111190076,0,0.4751995801925659,0.0,0.024526430293917656,N
4.160182359,0,0.9994210600852966,0.0,0.034022845327854156,N
4.211326945,0,0.999828577041626,0.0,-0.018515344709157944,N
4.261367602,0,0.9997279047966003,0.0,-0.02332698367536068,N
4.316248028,0,0.9997384548187256,0.0,-0.022869834676384926,N
4.362611632,0,0.999951958656311,0.0,-0.009803450666368008,N
4.416828312,0,1.0,0.0,-0.0,N
4.465999004,0,0.9999946355819702,0.0,0.003267956431955099,N
4.522875341,0,0.9999786615371704,0.0,0.006535808090120554,N
4.566937546,0,0.9999786615371704,0.0,0.006535808090120554,N
4.626802677,0,0.9999786615371704,0.0,0.006535808090120554,N
4.663898859,0,0.9999786615371704,0.0,0.006535808090120554,N
4.718527305,0,0.9950371980667114,0.0,0.09950371831655502,N
