t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
10.610759562,-6.696832279771444,-2.1056393796887245,-0.9999683334747937,0.00795814347970732,0.6797878333333334,-0.025716806950855188
10.661457016,-6.731374622998238,-2.106169046503684,-0.9999728091444293,0.00737434551664189,0.6807848333333333,-0.023009774640238925
10.710758218,-6.764955080112196,-2.1066452921765406,-0.9999768333898311,0.006806811562395454,0.6807848333333333,-0.023009774640238925
10.761421341,-6.799381051377189,-2.107098231974412,-0.9999798432740733,0.006349255512248427,0.678957,-0.018046882070775698
10.810802053,-6.8327941762899815,-2.1075077135288263,-0.9999825643609697,0.005905165032337361,0.678957,-0.018046882070775698
10.861591014,-6.867240439893651,-2.107889647964609,-0.9999865725362661,0.005182156613893432,0.6771291666666667,-0.028423839261471604
10.910733487,-6.900507170019492,-2.1082112178033503,-0.9999899472084941,0.0044839136870812564,0.6771291666666667,-0.028423839261471604
10.961468087,-6.934985493482707,-2.1084932003669214,-0.9999931755820055,0.0036944268048506954,0.6797878333333334,-0.031130871572088017
11.010744524,-6.968537743686483,-2.1087153393461175,-0.9999957188085142,0.0029261518489363324,0.6797878333333334,-0.031130871572088017
11.061491536,-7.003014057856924,-2.108889890307938,-0.9999977172044028,0.002136723188273742,0.6797878333333334,-0.031130871572088017
11.110778818,-7.036461630289355,-2.109007210806081,-0.9999990603789599,0.001370854185255256,0.6797878333333334,-0.031130871572088017
11.161501353,-7.0709992473815655,-2.109083698637675,-0.9999996440297889,0.0008437655453634116,0.679954,-0.02075391438139196
11.210738882,-7.1044522851357295,-2.1091230727244614,-0.9999999444789952,0.0003332296602279089,0.679954,-0.02075391438139196
